regione,nome_centro,mese,donazioni
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2021-10,56
Liguria,E.O. OSPEDALI GALLIERA,2021-10,57
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2021-10,58
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2021-10,57
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2021-10,57
Liguria,OSPEDALE S. PAOLO - SAVONA,2021-10,56
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2021-10,56
Liguria,IST.G.GASLINI,2021-11,61
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2021-11,63
Liguria,E.O. OSPEDALI GALLIERA,2021-11,62
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2021-11,61
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2021-11,60
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2021-11,62
Liguria,OSPEDALE S. PAOLO - SAVONA,2021-11,59
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2021-11,62
Liguria,IST.G.GASLINI,2021-12,53
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2021-12,54
Liguria,E.O. OSPEDALI GALLIERA,2021-12,54
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2021-12,53
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2021-12,52
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2021-12,55
Liguria,OSPEDALE S. PAOLO - SAVONA,2021-12,53
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2021-12,53
Liguria,IST.G.GASLINI,2022-01,65
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2022-01,65
Liguria,E.O. OSPEDALI GALLIERA,2022-01,66
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2022-01,63
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2022-01,65
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2022-01,66
Liguria,OSPEDALE S. PAOLO - SAVONA,2022-01,63
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2022-01,65
Liguria,IST.G.GASLINI,2022-02,64
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2022-02,65
Liguria,E.O. OSPEDALI GALLIERA,2022-02,63
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2022-02,64
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2022-02,62
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2022-02,62
Liguria,OSPEDALE S. PAOLO - SAVONA,2022-02,65
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2022-02,65
Liguria,IST.G.GASLINI,2022-03,68
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2022-03,68
Liguria,E.O. OSPEDALI GALLIERA,2022-03,68
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2022-03,66
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2022-03,69
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2022-03,69
Liguria,OSPEDALE S. PAOLO - SAVONA,2022-03,68
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2022-03,67
Liguria,IST.G.GASLINI,2022-04,64
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2022-04,63
Liguria,E.O. OSPEDALI GALLIERA,2022-04,65
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2022-04,65
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2022-04,63
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2022-04,65
Liguria,OSPEDALE S. PAOLO - SAVONA,2022-04,66
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2022-04,63
Liguria,IST.G.GASLINI,2022-05,67
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2022-05,67
Liguria,E.O. OSPEDALI GALLIERA,2022-05,66
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2022-05,67
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2022-05,67
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2022-05,66
Liguria,OSPEDALE S. PAOLO - SAVONA,2022-05,65
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2022-05,68
Liguria,IST.G.GASLINI,2022-06,62
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2022-06,63
Liguria,E.O. OSPEDALI GALLIERA,2022-06,63
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2022-06,63
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2022-06,63
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2022-06,64
Liguria,OSPEDALE S. PAOLO - SAVONA,2022-06,63
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2022-06,62
Liguria,IST.G.GASLINI,2022-07,58
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2022-07,57
Liguria,E.O. OSPEDALI GALLIERA,2022-07,58
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2022-07,57
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2022-07,58
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2022-07,57
Liguria,OSPEDALE S. PAOLO - SAVONA,2022-07,56
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2022-07,57
Liguria,IST.G.GASLINI,2022-08,57
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2022-08,57
Liguria,E.O. OSPEDALI GALLIERA,2022-08,57
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2022-08,56
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2022-08,57
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2022-08,57
Liguria,OSPEDALE S. PAOLO - SAVONA,2022-08,55
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2022-08,58
Liguria,IST.G.GASLINI,2022-09,60
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2022-09,63
Liguria,E.O. OSPEDALI GALLIERA,2022-09,63
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2022-09,62
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2022-09,63
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2022-09,62
Liguria,OSPEDALE S. PAOLO - SAVONA,2022-09,61
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2022-09,60
Liguria,IST.G.GASLINI,2022-10,66
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2022-10,66
Liguria,E.O. OSPEDALI GALLIERA,2022-10,68
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2022-10,68
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2022-10,67
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2022-10,68
Liguria,OSPEDALE S. PAOLO - SAVONA,2022-10,65
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2022-10,67
Liguria,IST.G.GASLINI,2022-11,65
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2022-11,66
Liguria,E.O. OSPEDALI GALLIERA,2022-11,64
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2022-11,62
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2022-11,65
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2022-11,66
Liguria,OSPEDALE S. PAOLO - SAVONA,2022-11,64
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2022-11,63
Liguria,IST.G.GASLINI,2022-12,58
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2022-12,60
Liguria,E.O. OSPEDALI GALLIERA,2022-12,61
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2022-12,61
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2022-12,59
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2022-12,61
Liguria,OSPEDALE S. PAOLO - SAVONA,2022-12,61
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2022-12,60
Liguria,IST.G.GASLINI,2023-01,67
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2023-01,66
Liguria,E.O. OSPEDALI GALLIERA,2023-01,66
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2023-01,67
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2023-01,66
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2023-01,68
Liguria,OSPEDALE S. PAOLO - SAVONA,2023-01,66
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2023-01,66
Liguria,IST.G.GASLINI,2023-02,67
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2023-02,67
Liguria,E.O. OSPEDALI GALLIERA,2023-02,67
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2023-02,68
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2023-02,67
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2023-02,67
Liguria,OSPEDALE S. PAOLO - SAVONA,2023-02,68
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2023-02,65
Liguria,IST.G.GASLINI,2023-03,66
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2023-03,66
Liguria,E.O. OSPEDALI GALLIERA,2023-03,65
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2023-03,67
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2023-03,67
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2023-03,67
Liguria,OSPEDALE S. PAOLO - SAVONA,2023-03,65
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2023-03,65
Liguria,IST.G.GASLINI,2023-04,71
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2023-04,71
Liguria,E.O. OSPEDALI GALLIERA,2023-04,71
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2023-04,70
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2023-04,71
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2023-04,69
Liguria,OSPEDALE S. PAOLO - SAVONA,2023-04,71
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2023-04,69
Liguria,IST.G.GASLINI,2023-05,69
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2023-05,70
Liguria,E.O. OSPEDALI GALLIERA,2023-05,69
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2023-05,68
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2023-05,70
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2023-05,70
Liguria,OSPEDALE S. PAOLO - SAVONA,2023-05,69
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2023-05,71
Liguria,IST.G.GASLINI,2023-06,69
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2023-06,71
Liguria,E.O. OSPEDALI GALLIERA,2023-06,68
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2023-06,69
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2023-06,69
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2023-06,68
Liguria,OSPEDALE S. PAOLO - SAVONA,2023-06,69
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2023-06,68
Liguria,IST.G.GASLINI,2023-07,58
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2023-07,56
Liguria,E.O. OSPEDALI GALLIERA,2023-07,56
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2023-07,59
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2023-07,58
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2023-07,59
Liguria,OSPEDALE S. PAOLO - SAVONA,2023-07,57
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2023-07,56
Liguria,IST.G.GASLINI,2023-08,60
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2023-08,60
Liguria,E.O. OSPEDALI GALLIERA,2023-08,58
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2023-08,61
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2023-08,61
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2023-08,61
Liguria,OSPEDALE S. PAOLO - SAVONA,2023-08,60
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2023-08,60
Liguria,IST.G.GASLINI,2023-09,66
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2023-09,69
Liguria,E.O. OSPEDALI GALLIERA,2023-09,67
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2023-09,66
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2023-09,66
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2023-09,68
Liguria,OSPEDALE S. PAOLO - SAVONA,2023-09,69
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2023-09,69
Liguria,IST.G.GASLINI,2023-10,69
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2023-10,70
Liguria,E.O. OSPEDALI GALLIERA,2023-10,69
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2023-10,67
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2023-10,69
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2023-10,66
Liguria,OSPEDALE S. PAOLO - SAVONA,2023-10,67
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2023-10,68
Liguria,IST.G.GASLINI,2023-11,65
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2023-11,68
Liguria,E.O. OSPEDALI GALLIERA,2023-11,68
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2023-11,65
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2023-11,67
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2023-11,65
Liguria,OSPEDALE S. PAOLO - SAVONA,2023-11,64
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2023-11,65
Liguria,IST.G.GASLINI,2023-12,62
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2023-12,63
Liguria,E.O. OSPEDALI GALLIERA,2023-12,62
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2023-12,62
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2023-12,62
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2023-12,65
Liguria,OSPEDALE S. PAOLO - SAVONA,2023-12,62
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2023-12,63
Liguria,IST.G.GASLINI,2024-01,71
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2024-01,71
Liguria,E.O. OSPEDALI GALLIERA,2024-01,71
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2024-01,69
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2024-01,72
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2024-01,72
Liguria,OSPEDALE S. PAOLO - SAVONA,2024-01,72
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2024-01,72
Liguria,IST.G.GASLINI,2024-02,68
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2024-02,67
Liguria,E.O. OSPEDALI GALLIERA,2024-02,67
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2024-02,68
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2024-02,66
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2024-02,67
Liguria,OSPEDALE S. PAOLO - SAVONA,2024-02,68
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2024-02,66
Liguria,IST.G.GASLINI,2024-03,69
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2024-03,71
Liguria,E.O. OSPEDALI GALLIERA,2024-03,70
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2024-03,72
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2024-03,73
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2024-03,73
Liguria,OSPEDALE S. PAOLO - SAVONA,2024-03,71
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2024-03,70
Liguria,IST.G.GASLINI,2024-04,72
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2024-04,73
Liguria,E.O. OSPEDALI GALLIERA,2024-04,73
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2024-04,71
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2024-04,70
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2024-04,71
Liguria,OSPEDALE S. PAOLO - SAVONA,2024-04,70
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2024-04,70
Liguria,IST.G.GASLINI,2024-05,68
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2024-05,64
Liguria,E.O. OSPEDALI GALLIERA,2024-05,66
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2024-05,68
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2024-05,65
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2024-05,66
Liguria,OSPEDALE S. PAOLO - SAVONA,2024-05,67
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2024-05,65
Liguria,IST.G.GASLINI,2024-06,66
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2024-06,68
Liguria,E.O. OSPEDALI GALLIERA,2024-06,68
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2024-06,68
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2024-06,69
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2024-06,66
Liguria,OSPEDALE S. PAOLO - SAVONA,2024-06,68
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2024-06,67
Liguria,IST.G.GASLINI,2024-07,60
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2024-07,60
Liguria,E.O. OSPEDALI GALLIERA,2024-07,60
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2024-07,60
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2024-07,59
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2024-07,60
Liguria,OSPEDALE S. PAOLO - SAVONA,2024-07,58
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2024-07,59
Liguria,IST.G.GASLINI,2024-08,56
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2024-08,57
Liguria,E.O. OSPEDALI GALLIERA,2024-08,55
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2024-08,56
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2024-08,55
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2024-08,55
Liguria,OSPEDALE S. PAOLO - SAVONA,2024-08,55
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2024-08,57
Liguria,IST.G.GASLINI,2024-09,67
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2024-09,70
Liguria,E.O. OSPEDALI GALLIERA,2024-09,67
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2024-09,69
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2024-09,68
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2024-09,68
Liguria,OSPEDALE S. PAOLO - SAVONA,2024-09,68
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2024-09,69
Liguria,IST.G.GASLINI,2024-10,71
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2024-10,70
Liguria,E.O. OSPEDALI GALLIERA,2024-10,68
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2024-10,69
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2024-10,71
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2024-10,70
Liguria,OSPEDALE S. PAOLO - SAVONA,2024-10,70
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2024-10,70
Liguria,IST.G.GASLINI,2024-11,69
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2024-11,71
Liguria,E.O. OSPEDALI GALLIERA,2024-11,70
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2024-11,70
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2024-11,70
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2024-11,71
Liguria,OSPEDALE S. PAOLO - SAVONA,2024-11,70
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2024-11,72
Liguria,IST.G.GASLINI,2024-12,59
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2024-12,61
Liguria,E.O. OSPEDALI GALLIERA,2024-12,62
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2024-12,61
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2024-12,60
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2024-12,61
Liguria,OSPEDALE S. PAOLO - SAVONA,2024-12,60
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2024-12,62
Liguria,IST.G.GASLINI,2025-01,69
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2025-01,68
Liguria,E.O. OSPEDALI GALLIERA,2025-01,70
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2025-01,69
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2025-01,68
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2025-01,70
Liguria,OSPEDALE S. PAOLO - SAVONA,2025-01,69
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2025-01,68
Liguria,IST.G.GASLINI,2025-02,68
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2025-02,68
Liguria,E.O. OSPEDALI GALLIERA,2025-02,69
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2025-02,68
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2025-02,67
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2025-02,70
Liguria,OSPEDALE S. PAOLO - SAVONA,2025-02,68
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2025-02,66
Liguria,IST.G.GASLINI,2025-03,70
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2025-03,67
Liguria,E.O. OSPEDALI GALLIERA,2025-03,70
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2025-03,69
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2025-03,70
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2025-03,70
Liguria,OSPEDALE S. PAOLO - SAVONA,2025-03,67
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2025-03,69
Liguria,IST.G.GASLINI,2025-04,66
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2025-04,68
Liguria,E.O. OSPEDALI GALLIERA,2025-04,67
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2025-04,65
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2025-04,65
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2025-04,65
Liguria,OSPEDALE S. PAOLO - SAVONA,2025-04,66
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2025-04,66
Liguria,IST.G.GASLINI,2025-05,68
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2025-05,67
Liguria,E.O. OSPEDALI GALLIERA,2025-05,68
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2025-05,68
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2025-05,67
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2025-05,66
Liguria,OSPEDALE S. PAOLO - SAVONA,2025-05,68
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2025-05,68
Liguria,IST.G.GASLINI,2025-06,69
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2025-06,70
Liguria,E.O. OSPEDALI GALLIERA,2025-06,69
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2025-06,68
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2025-06,70
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2025-06,68
Liguria,OSPEDALE S. PAOLO - SAVONA,2025-06,70
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2025-06,67
Liguria,IST.G.GASLINI,2025-07,56
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2025-07,57
Liguria,E.O. OSPEDALI GALLIERA,2025-07,56
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2025-07,59
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2025-07,56
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2025-07,58
Liguria,OSPEDALE S. PAOLO - SAVONA,2025-07,57
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2025-07,59
Liguria,IST.G.GASLINI,2025-08,57
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2025-08,56
Liguria,E.O. OSPEDALI GALLIERA,2025-08,56
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2025-08,58
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2025-08,59
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2025-08,59
Liguria,OSPEDALE S. PAOLO - SAVONA,2025-08,57
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2025-08,58
Liguria,IST.G.GASLINI,2025-09,65
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2025-09,67
Liguria,E.O. OSPEDALI GALLIERA,2025-09,67
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2025-09,66
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2025-09,67
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2025-09,68
Liguria,OSPEDALE S. PAOLO - SAVONA,2025-09,65
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2025-09,65
Liguria,IST.G.GASLINI,2025-10,69
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2025-10,68
Liguria,E.O. OSPEDALI GALLIERA,2025-10,68
Liguria,STABILIMENTO OSPEDALIERO DI IMPERIA,2025-10,70
Liguria,OSP. RIUNITI LEONARDI E RIBOLI LAVAGNA,2025-10,68
Liguria,AZ. OSPEDAL. UNIVERSITARIA SAN MARTINO,2025-10,71
Liguria,OSPEDALE S. PAOLO - SAVONA,2025-10,71
Liguria,OSPEDALE SANT`ANDREA LA SPEZIA,2025-10,72
Liguria,IST.G.GASLINI,2025-11,72
Liguria,AZIENDA OSPEDALIERA VILLA SCASSI,2025-11,70
Liguria,E.O. OSPEDALI GALLIERA,2025-11,70
